step,beta,energy,rho,type
7622,15.2693,208,61617,fracture_detected
7623,15.2713,208,7426.25,step
7623,15.2713,208,7426.25,fracture_detected
7624,15.2733,208,61148,step
7624,15.2733,208,61148,fracture_detected
7625,15.2753,208,100016,step
7625,15.2753,208,100016,fracture_detected
7626,15.2773,208,153274,step
7626,15.2773,208,153274,fracture_detected
7627,15.2792,208,130744,step
7627,15.2792,208,130744,fracture_detected
7628,15.2812,208,15604.5,step
7628,15.2812,208,15604.5,fracture_detected
7629,15.2832,208,61684,step
7629,15.2832,208,61684,fracture_detected
7630,15.2852,208,130306,step
7630,15.2852,208,130306,fracture_detected
7631,15.2872,208,169228,step
7631,15.2872,208,169228,fracture_detected
7632,15.2892,208,53512.7,step
7632,15.2892,208,53512.7,fracture_detected
7633,15.2912,208,7427.25,step
7633,15.2912,208,7427.25,fracture_detected
7634,15.2932,208,84271.7,step
7634,15.2932,208,84271.7,fracture_detected
7635,15.2952,208,153949,step
7635,15.2952,208,153949,fracture_detected
7636,15.2972,208,45853.5,step
7636,15.2972,208,45853.5,fracture_detected
7637,15.2991,208,153487,step
7637,15.2991,208,153487,fracture_detected
7638,15.3011,208,161691,step
7638,15.3011,208,161691,fracture_detected
7639,15.3031,208,30498,step
7639,15.3031,208,30498,fracture_detected
7640,15.3051,208,115099,step
7640,15.3051,208,115099,fracture_detected
7641,15.3071,208,61770,step
7641,15.3071,208,61770,fracture_detected
7642,15.3091,208,130668,step
7642,15.3091,208,130668,fracture_detected
7643,15.3111,208,176331,step
7643,15.3111,208,176331,fracture_detected
7644,15.3131,208,7452.25,step
7644,15.3131,208,7452.25,fracture_detected
7645,15.3151,208,61321,step
7645,15.3151,208,61321,fracture_detected
7646,15.3171,208,100284,step
7646,15.3171,208,100284,fracture_detected
7647,15.3191,208,23337.7,step
7647,15.3191,208,23337.7,fracture_detected
7648,15.321,208,131119,step
7648,15.321,208,131119,fracture_detected
7649,15.323,208,192215,step
7649,15.323,208,192215,fracture_detected
7650,15.325,208,115745,step
7650,15.325,208,115745,fracture_detected
7651,15.327,208,77268.5,step
7651,15.327,208,77268.5,fracture_detected
7652,15.329,208,138374,step
7652,15.329,208,138374,fracture_detected
7653,15.331,208,69577.2,step
7653,15.331,208,69577.2,fracture_detected
7654,15.333,208,115307,step
7654,15.333,208,115307,fracture_detected
7655,15.335,208,115821,step
7655,15.335,208,115821,fracture_detected
7656,15.337,208,69613.2,step
7656,15.337,208,69613.2,fracture_detected
7657,15.339,208,76806.5,step
7657,15.339,208,76806.5,fracture_detected
7658,15.3409,208,99951.2,step
7658,15.3409,208,99951.2,fracture_detected
7659,15.3429,208,7952.25,step
7659,15.3429,208,7952.25,fracture_detected
7660,15.3449,208,100477,step
7660,15.3449,208,100477,fracture_detected
7661,15.3469,208,7454.25,step
7661,15.3469,208,7454.25,fracture_detected
7662,15.3489,208,215687,step
7662,15.3489,208,215687,fracture_detected
7663,15.3509,208,185346,step
7663,15.3509,208,185346,fracture_detected
7664,15.3529,208,138604,step
7664,15.3529,208,138604,fracture_detected
7665,15.3549,208,185400,step
7665,15.3549,208,185400,fracture_detected
7666,15.3569,208,154067,step
7666,15.3569,208,154067,fracture_detected
7667,15.3589,208,100214,step
7667,15.3589,208,100214,fracture_detected
7668,15.3608,208,14837.2,step
7668,15.3608,208,14837.2,fracture_detected
7669,15.3628,208,38845.2,step
7669,15.3628,208,38845.2,fracture_detected
7670,15.3648,208,177312,step
7670,15.3648,208,177312,fracture_detected
7671,15.3668,208,139213,step
7671,15.3668,208,139213,fracture_detected
7672,15.3688,208,62027,step
7672,15.3688,208,62027,fracture_detected
7673,15.3708,208,107868,step
7673,15.3708,208,107868,fracture_detected
7674,15.3728,208,69761.2,step
7674,15.3728,208,69761.2,fracture_detected
7675,15.3748,208,146528,step
7675,15.3748,208,146528,fracture_detected
7676,15.3768,208,123853,step
7676,15.3768,208,123853,fracture_detected
7677,15.3788,208,115660,step
7677,15.3788,208,115660,fracture_detected
7678,15.3807,208,77516.5,step
7678,15.3807,208,77516.5,fracture_detected
7679,15.3827,208,46131.5,step
7679,15.3827,208,46131.5,fracture_detected
7680,15.3847,208,131652,step
7680,15.3847,208,131652,fracture_detected
7681,15.3867,208,30670,step
7681,15.3867,208,30670,fracture_detected
7682,15.3887,208,22945.7,step
7682,15.3887,208,22945.7,fracture_detected
7683,15.3907,208,54380.7,step
7683,15.3907,208,54380.7,fracture_detected
7684,15.3927,208,38926.2,step
7684,15.3927,208,38926.2,fracture_detected
7685,15.3947,208,154445,step
7685,15.3947,208,154445,fracture_detected
7686,15.3967,208,100811,step
7686,15.3967,208,100811,fracture_detected
7687,15.3987,208,15727.5,step
7687,15.3987,208,15727.5,fracture_detected
7688,15.4007,208,92604,step
7688,15.4007,208,92604,fracture_detected
7689,15.4026,208,46678.5,step
7689,15.4026,208,46678.5,fracture_detected
7690,15.4046,208,77651.5,step
7690,15.4046,208,77651.5,fracture_detected
7691,15.4066,208,54447.7,step
7691,15.4066,208,54447.7,fracture_detected
7692,15.4086,208,193290,step
7692,15.4086,208,193290,fracture_detected
7693,15.4106,208,69930.2,step
7693,15.4106,208,69930.2,fracture_detected
7694,15.4126,208,31227,step
7694,15.4126,208,31227,fracture_detected
7695,15.4146,208,123670,step
7695,15.4146,208,123670,fracture_detected
7696,15.4166,208,38493.2,step
7696,15.4166,208,38493.2,fracture_detected
7697,15.4186,208,263639,step
7697,15.4186,208,263639,fracture_detected
7698,15.4206,208,270922,step
7698,15.4206,208,270922,fracture_detected
7699,15.4225,208,155217,step
7699,15.4225,208,155217,fracture_detected
7700,15.4245,208,22998.7,step
7700,15.4245,208,22998.7,fracture_detected
7701,15.4265,208,62259,step
7701,15.4265,208,62259,fracture_detected
7702,15.4285,208,139283,step
7702,15.4285,208,139283,fracture_detected
7703,15.4305,208,124291,step
7703,15.4305,208,124291,fracture_detected
7704,15.4325,208,7847.53,step
7704,15.4325,208,7847.53,fracture_detected
7705,15.4345,208,8357.53,step
7705,15.4345,208,8357.53,fracture_detected
7706,15.4365,208,108332,step
7706,15.4365,208,108332,fracture_detected
7707,15.4385,208,31270,step
7707,15.4385,208,31270,fracture_detected
7708,15.4405,208,85585.7,step
7708,15.4405,208,85585.7,fracture_detected
7709,15.4424,208,77684.7,step
7709,15.4424,208,77684.7,fracture_detected
7710,15.4444,208,78196.7,step
7710,15.4444,208,78196.7,fracture_detected
7711,15.4464,208,39062.2,step
7711,15.4464,208,39062.2,fracture_detected
7712,15.4484,208,54596.7,step
7712,15.4484,208,54596.7,fracture_detected
7713,15.4504,208,209340,step
7713,15.4504,208,209340,fracture_detected
7714,15.4524,208,70119.2,step
7714,15.4524,208,70119.2,fracture_detected
7715,15.4544,208,23545.7,step
7715,15.4544,208,23545.7,fracture_detected
7716,15.4564,208,30812,step
7716,15.4564,208,30812,fracture_detected
7717,15.4584,208,23202.5,step
7717,15.4584,208,23202.5,fracture_detected
7718,15.4604,208,92618.7,step
7718,15.4604,208,92618.7,fracture_detected
7719,15.4623,208,23547.7,step
7719,15.4623,208,23547.7,fracture_detected
7720,15.4643,208,124219,step
7720,15.4643,208,124219,fracture_detected
7721,15.4663,208,77105.2,step
7721,15.4663,208,77105.2,fracture_detected
7722,15.4683,208,7523.25,step
7722,15.4683,208,7523.25,fracture_detected
7723,15.4703,208,171259,step
7723,15.4703,208,171259,fracture_detected
7724,15.4723,208,209635,step
7724,15.4723,208,209635,fracture_detected
7725,15.4743,208,116872,step
7725,15.4743,208,116872,fracture_detected
7726,15.4763,208,256358,step
7726,15.4763,208,256358,fracture_detected
7727,15.4783,208,179102,step
7727,15.4783,208,179102,fracture_detected
7728,15.4803,208,248,step
7728,15.4803,208,248,fracture_detected
7729,15.4822,208,77544.5,step
7729,15.4822,208,77544.5,fracture_detected
7730,15.4842,208,109161,step
7730,15.4842,208,109161,fracture_detected
7731,15.4862,208,46435.5,step
7731,15.4862,208,46435.5,fracture_detected
7732,15.4882,208,38665.2,step
7732,15.4882,208,38665.2,fracture_detected
7733,15.4902,208,7542.25,step
7733,15.4902,208,7542.25,fracture_detected
7734,15.4922,208,8024.25,step
7734,15.4922,208,8024.25,fracture_detected
7735,15.4942,208,23114.7,step
7735,15.4942,208,23114.7,fracture_detected
7736,15.4962,208,38693.2,step
7736,15.4962,208,38693.2,fracture_detected
7737,15.4982,208,54743.7,step
7737,15.4982,208,54743.7,fracture_detected
7738,15.5002,208,132640,step
7738,15.5002,208,132640,fracture_detected
7739,15.5022,208,139949,step
7739,15.5022,208,139949,fracture_detected
7740,15.5041,208,23131.7,step
7740,15.5041,208,23131.7,fracture_detected
7741,15.5061,208,171643,step
7741,15.5061,208,171643,fracture_detected
7742,15.5081,208,8050.25,step
7742,15.5081,208,8050.25,fracture_detected
7743,15.5101,208,30914,step
7743,15.5101,208,30914,fracture_detected
7744,15.5121,208,225778,step
7744,15.5121,208,225778,fracture_detected
7745,15.5141,208,249674,step
7745,15.5141,208,249674,fracture_detected
7746,15.5161,208,23130.7,step
7746,15.5161,208,23130.7,fracture_detected
7747,15.5181,208,101109,step
7747,15.5181,208,101109,fracture_detected
7748,15.5201,208,194850,step
7748,15.5201,208,194850,fracture_detected
7749,15.5221,208,155370,step
7749,15.5221,208,155370,fracture_detected
7750,15.524,208,62155,step
7750,15.524,208,62155,fracture_detected
7751,15.526,208,280736,step
7751,15.526,208,280736,fracture_detected
7752,15.528,208,210037,step
7752,15.528,208,210037,fracture_detected
7753,15.53,208,194833,step
7753,15.53,208,194833,fracture_detected
7754,15.532,208,203133,step
7754,15.532,208,203133,fracture_detected
7755,15.534,208,85758.4,step
7755,15.534,208,85758.4,fracture_detected
7756,15.536,208,100873,step
7756,15.536,208,100873,fracture_detected
7757,15.538,208,54897.7,step
7757,15.538,208,54897.7,fracture_detected
7758,15.54,208,30979,step
7758,15.54,208,30979,fracture_detected
7759,15.542,208,62224,step
7759,15.542,208,62224,fracture_detected
7760,15.5439,208,46619.5,step
7760,15.5439,208,46619.5,fracture_detected
7761,15.5459,208,242385,step
7761,15.5459,208,242385,fracture_detected
7762,15.5479,208,109104,step
7762,15.5479,208,109104,fracture_detected
7763,15.5499,208,23692.7,step
7763,15.5499,208,23692.7,fracture_detected
7764,15.5519,208,23186.7,step
7764,15.5519,208,23186.7,fracture_detected
7765,15.5539,208,46638.5,step
7765,15.5539,208,46638.5,fracture_detected
7766,15.5559,208,62283,step
7766,15.5559,208,62283,fracture_detected
7767,15.5579,208,117498,step
7767,15.5579,208,117498,fracture_detected
7768,15.5599,208,15890.5,step
7768,15.5599,208,15890.5,fracture_detected
7769,15.5619,208,109213,step
7769,15.5619,208,109213,fracture_detected
7770,15.5638,208,140522,step
7770,15.5638,208,140522,fracture_detected
7771,15.5658,208,281789,step
7771,15.5658,208,281789,fracture_detected
7772,15.5678,208,164007,step
7772,15.5678,208,164007,fracture_detected
7773,15.5698,208,94118,step
7773,15.5698,208,94118,fracture_detected
7774,15.5718,208,38870.2,step
7774,15.5718,208,38870.2,fracture_detected
7775,15.5738,208,39372.2,step
7775,15.5738,208,39372.2,fracture_detected
7776,15.5758,208,31054,step
7776,15.5758,208,31054,fracture_detected
7777,15.5778,208,148965,step
7777,15.5778,208,148965,fracture_detected
7778,15.5798,208,54531.7,step
7778,15.5798,208,54531.7,fracture_detected
7779,15.5818,208,7918.53,step
7779,15.5818,208,7918.53,fracture_detected
7780,15.5837,208,62035.7,step
7780,15.5837,208,62035.7,fracture_detected
7781,15.5857,208,23243.7,step
7781,15.5857,208,23243.7,fracture_detected
7782,15.5877,208,86401.7,step
7782,15.5877,208,86401.7,fracture_detected
7783,15.5897,208,7575.25,step
7783,15.5897,208,7575.25,fracture_detected
7784,15.5917,208,164262,step
7784,15.5917,208,164262,fracture_detected
7785,15.5937,208,141270,step
7785,15.5937,208,141270,fracture_detected
7786,15.5957,208,31091,step
7786,15.5957,208,31091,fracture_detected
7787,15.5977,208,70285.2,step
7787,15.5977,208,70285.2,fracture_detected
7788,15.5997,208,164362,step
7788,15.5997,208,164362,fracture_detected
7789,15.6017,208,204040,step
7789,15.6017,208,204040,fracture_detected
7790,15.6037,208,133530,step
7790,15.6037,208,133530,fracture_detected
7791,15.6056,208,85990.7,step
7791,15.6056,208,85990.7,fracture_detected
7792,15.6076,208,15432.5,step
7792,15.6076,208,15432.5,fracture_detected
7793,15.6096,208,15936.5,step
7793,15.6096,208,15936.5,fracture_detected
7794,15.6116,208,31125,step
7794,15.6116,208,31125,fracture_detected
7795,15.6136,208,86545.7,step
7795,15.6136,208,86545.7,fracture_detected
7796,15.6156,208,39490.2,step
7796,15.6156,208,39490.2,fracture_detected
7797,15.6176,208,78208.5,step
7797,15.6176,208,78208.5,fracture_detected
7798,15.6196,208,46835.5,step
7798,15.6196,208,46835.5,fracture_detected
7799,15.6216,208,15450.5,step
7799,15.6216,208,15450.5,fracture_detected
7800,15.6236,208,235261,step
7800,15.6236,208,235261,fracture_detected
7801,15.6255,208,204348,step
7801,15.6255,208,204348,fracture_detected
7802,15.6275,208,8094.25,step
7802,15.6275,208,8094.25,fracture_detected
7803,15.6295,208,55215.7,step
7803,15.6295,208,55215.7,fracture_detected
7804,15.6315,208,70938.2,step
7804,15.6315,208,70938.2,fracture_detected
7805,15.6335,208,62583,step
7805,15.6335,208,62583,fracture_detected
7806,15.6355,208,8107.25,step
7806,15.6355,208,8107.25,fracture_detected
7807,15.6375,208,86177.7,step
7807,15.6375,208,86177.7,fracture_detected
7808,15.6395,208,31674,step
7808,15.6395,208,31674,fracture_detected
7809,15.6415,208,181008,step
7809,15.6415,208,181008,fracture_detected
7810,15.6435,208,86194.7,step
7810,15.6435,208,86194.7,fracture_detected
7811,15.6454,208,15465.5,step
7811,15.6454,208,15465.5,fracture_detected
7812,15.6474,208,101954,step
7812,15.6474,208,101954,fracture_detected
7813,15.6494,208,7621.25,step
7813,15.6494,208,7621.25,fracture_detected
7814,15.6514,208,7623.25,step
7814,15.6514,208,7623.25,fracture_detected
7815,15.6534,208,240,step
7815,15.6534,208,240,fracture_detected
7816,15.6554,208,165431,step
7816,15.6554,208,165431,fracture_detected
7817,15.6574,208,78411.5,step
7817,15.6574,208,78411.5,fracture_detected
7818,15.6594,208,55328.7,step
7818,15.6594,208,55328.7,fracture_detected
7819,15.6614,208,117781,step
7819,15.6614,208,117781,fracture_detected
7820,15.6634,208,86815.7,step
7820,15.6634,208,86815.7,fracture_detected
7821,15.6653,208,15488.5,step
7821,15.6653,208,15488.5,fracture_detected
7822,15.6673,208,46981.5,step
7822,15.6673,208,46981.5,fracture_detected
7823,15.6693,208,94725,step
7823,15.6693,208,94725,fracture_detected
7824,15.6713,208,47503.5,step
7824,15.6713,208,47503.5,fracture_detected
7825,15.6733,208,94239,step
7825,15.6733,208,94239,fracture_detected
7826,15.6753,208,102139,step
7826,15.6753,208,102139,fracture_detected
7827,15.6773,208,39147.2,step
7827,15.6773,208,39147.2,fracture_detected
7828,15.6793,208,102651,step
7828,15.6793,208,102651,fracture_detected
7829,15.6813,208,110208,step
7829,15.6813,208,110208,fracture_detected
7830,15.6833,208,54552.4,step
7830,15.6833,208,54552.4,fracture_detected
7831,15.6852,208,141608,step
7831,15.6852,208,141608,fracture_detected
7832,15.6872,208,63294,step
7832,15.6872,208,63294,fracture_detected
7833,15.6892,208,62822,step
7833,15.6892,208,62822,fracture_detected
7834,15.6912,208,118500,step
7834,15.6912,208,118500,fracture_detected
7835,15.6932,208,79103.5,step
7835,15.6932,208,79103.5,fracture_detected
7836,15.6952,208,102260,step
7836,15.6952,208,102260,fracture_detected
7837,15.6972,208,94895,step
7837,15.6972,208,94895,fracture_detected
7838,15.6992,208,181170,step
7838,15.6992,208,181170,fracture_detected
7839,15.7012,208,31794,step
7839,15.7012,208,31794,fracture_detected
7840,15.7032,208,39692.2,step
7840,15.7032,208,39692.2,fracture_detected
7841,15.7052,208,47593.5,step
7841,15.7052,208,47593.5,fracture_detected
7842,15.7071,208,23928.7,step
7842,15.7071,208,23928.7,fracture_detected
7843,15.7091,208,133930,step
7843,15.7091,208,133930,fracture_detected
7844,15.7111,208,47127.5,step
7844,15.7111,208,47127.5,fracture_detected
7845,15.7131,208,158137,step
7845,15.7131,208,158137,fracture_detected
7846,15.7151,208,16044.5,step
7846,15.7151,208,16044.5,fracture_detected
7847,15.7171,208,78718.5,step
7847,15.7171,208,78718.5,fracture_detected
7848,15.7191,208,55531.7,step
7848,15.7191,208,55531.7,fracture_detected
7849,15.7211,208,78741.5,step
7849,15.7211,208,78741.5,fracture_detected
7850,15.7231,208,87143.7,step
7850,15.7231,208,87143.7,fracture_detected
7851,15.7251,208,8153.25,step
7851,15.7251,208,8153.25,fracture_detected
7852,15.727,208,62965,step
7852,15.727,208,62965,fracture_detected
7853,15.729,208,15561.5,step
7853,15.729,208,15561.5,fracture_detected
7854,15.731,208,118807,step
7854,15.731,208,118807,fracture_detected
7855,15.733,208,118321,step
7855,15.733,208,118321,fracture_detected
7856,15.735,208,31868,step
7856,15.735,208,31868,fracture_detected
7857,15.737,208,94785.7,step
7857,15.737,208,94785.7,fracture_detected
7858,15.739,208,189191,step
7858,15.739,208,189191,fracture_detected
7859,15.741,208,245422,step
7859,15.741,208,245422,fracture_detected
7860,15.743,208,70926.2,step
7860,15.743,208,70926.2,fracture_detected
7861,15.745,208,23476.7,step
7861,15.745,208,23476.7,fracture_detected
7862,15.7469,208,23482.7,step
7862,15.7469,208,23482.7,fracture_detected
7863,15.7489,208,23990.7,step
7863,15.7489,208,23990.7,fracture_detected
7864,15.7509,208,15574.5,step
7864,15.7509,208,15574.5,fracture_detected
7865,15.7529,208,86815.7,step
7865,15.7529,208,86815.7,fracture_detected
7866,15.7549,208,79403.5,step
7866,15.7549,208,79403.5,fracture_detected
7867,15.7569,208,71506.2,step
7867,15.7569,208,71506.2,fracture_detected
7868,15.7589,208,158105,step
7868,15.7589,208,158105,fracture_detected
7869,15.7609,208,111109,step
7869,15.7609,208,111109,fracture_detected
7870,15.7629,208,78948.5,step
7870,15.7629,208,78948.5,fracture_detected
7871,15.7649,208,87377.7,step
7871,15.7649,208,87377.7,fracture_detected
7872,15.7668,208,71393.5,step
7872,15.7668,208,71393.5,fracture_detected
7873,15.7688,208,32287.3,step
7873,15.7688,208,32287.3,fracture_detected
7874,15.7708,208,79492.5,step
7874,15.7708,208,79492.5,fracture_detected
7875,15.7728,208,111213,step
7875,15.7728,208,111213,fracture_detected
7876,15.7748,208,150325,step
7876,15.7748,208,150325,fracture_detected
7877,15.7768,208,269271,step
7877,15.7768,208,269271,fracture_detected
7878,15.7788,208,135001,step
7878,15.7788,208,135001,fracture_detected
7879,15.7808,208,63672,step
7879,15.7808,208,63672,fracture_detected
7880,15.7828,208,79548.5,step
7880,15.7828,208,79548.5,fracture_detected
7881,15.7848,208,15606.5,step
7881,15.7848,208,15606.5,fracture_detected
7882,15.7867,208,254,step
7882,15.7867,208,254,fracture_detected
7883,15.7887,208,150478,step
7883,15.7887,208,150478,fracture_detected
7884,15.7907,208,87511.7,step
7884,15.7907,208,87511.7,fracture_detected
7885,15.7927,208,119275,step
7885,15.7927,208,119275,fracture_detected
7886,15.7947,208,94974,step
7886,15.7947,208,94974,fracture_detected
7887,15.7967,208,118810,step
7887,15.7967,208,118810,fracture_detected
7888,15.7987,208,103431,step
7888,15.7987,208,103431,fracture_detected
7889,15.8007,208,79639.5,step
7889,15.8007,208,79639.5,fracture_detected
7890,15.8027,208,102966,step
7890,15.8027,208,102966,fracture_detected
7891,15.8047,208,47403.5,step
7891,15.8047,208,47403.5,fracture_detected
7892,15.8067,208,24064.7,step
7892,15.8067,208,24064.7,fracture_detected
7893,15.8086,208,95560,step
7893,15.8086,208,95560,fracture_detected
7894,15.8106,208,16141.5,step
7894,15.8106,208,16141.5,fracture_detected
7895,15.8126,208,87142.7,step
7895,15.8126,208,87142.7,fracture_detected
7896,15.8146,208,39487.2,step
7896,15.8146,208,39487.2,fracture_detected
7897,15.8166,208,47922.5,step
7897,15.8166,208,47922.5,fracture_detected
7898,15.8186,208,71289.2,step
7898,15.8186,208,71289.2,fracture_detected
7899,15.8206,208,47931.5,step
7899,15.8206,208,47931.5,fracture_detected
7900,15.8226,208,39993.2,step
7900,15.8226,208,39993.2,fracture_detected
7901,15.8246,208,111070,step
7901,15.8246,208,111070,fracture_detected
7902,15.8266,208,262105,step
7902,15.8266,208,262105,fracture_detected
7903,15.8285,208,182107,step
7903,15.8285,208,182107,fracture_detected
7904,15.8305,208,47482.5,step
7904,15.8305,208,47482.5,fracture_detected
7905,15.8325,208,47968.5,step
7905,15.8325,208,47968.5,fracture_detected
7906,15.8345,208,16155.5,step
7906,15.8345,208,16155.5,fracture_detected
7907,15.8365,208,39541.2,step
7907,15.8365,208,39541.2,fracture_detected
7908,15.8385,208,119614,step
7908,15.8385,208,119614,fracture_detected
7909,15.8405,208,63419,step
7909,15.8405,208,63419,fracture_detected
7910,15.8425,208,119651,step
7910,15.8425,208,119651,fracture_detected
7911,15.8445,208,23621.7,step
7911,15.8445,208,23621.7,fracture_detected
7912,15.8465,208,135099,step
7912,15.8465,208,135099,fracture_detected
7913,15.8484,208,87837.7,step
7913,15.8484,208,87837.7,fracture_detected
7914,15.8504,208,8217.25,step
7914,15.8504,208,8217.25,fracture_detected
7915,15.8524,208,15676.5,step
7915,15.8524,208,15676.5,fracture_detected
7916,15.8544,208,7869.97,step
7916,15.8544,208,7869.97,fracture_detected
7917,15.8564,208,72306.5,step
7917,15.8564,208,72306.5,fracture_detected
7918,15.8584,208,183008,step
7918,15.8584,208,183008,fracture_detected
7919,15.8604,208,47576.5,step
7919,15.8604,208,47576.5,fracture_detected
7920,15.8624,208,215430,step
7920,15.8624,208,215430,fracture_detected
7921,15.8644,208,8231.25,step
7921,15.8644,208,8231.25,fracture_detected
7922,15.8664,208,159184,step
7922,15.8664,208,159184,fracture_detected
7923,15.8683,208,95571.7,step
7923,15.8683,208,95571.7,fracture_detected
7924,15.8703,208,142935,step
7924,15.8703,208,142935,fracture_detected
7925,15.8723,208,183666,step
7925,15.8723,208,183666,fracture_detected
7926,15.8743,208,31647,step
7926,15.8743,208,31647,fracture_detected
7927,15.8763,208,72049.2,step
7927,15.8763,208,72049.2,fracture_detected
7928,15.8783,208,207171,step
7928,15.8783,208,207171,fracture_detected
7929,15.8803,208,111946,step
7929,15.8803,208,111946,fracture_detected
7930,15.8823,208,24191.7,step
7930,15.8823,208,24191.7,fracture_detected
7931,15.8843,208,55614.7,step
7931,15.8843,208,55614.7,fracture_detected
7932,15.8863,208,247,step
7932,15.8863,208,247,fracture_detected
7933,15.8882,208,103535,step
7933,15.8882,208,103535,fracture_detected
7934,15.8902,208,271698,step
7934,15.8902,208,271698,fracture_detected
7935,15.8922,208,215334,step
7935,15.8922,208,215334,fracture_detected
7936,15.8942,208,24199.7,step
7936,15.8942,208,24199.7,fracture_detected
7937,15.8962,208,72129.2,step
7937,15.8962,208,72129.2,fracture_detected
7938,15.8982,208,119571,step
7938,15.8982,208,119571,fracture_detected
7939,15.9002,208,56162.7,step
7939,15.9002,208,56162.7,fracture_detected
7940,15.9022,208,31716,step
7940,15.9022,208,31716,fracture_detected
7941,15.9042,208,88144.7,step
7941,15.9042,208,88144.7,fracture_detected
7942,15.9062,208,7740.25,step
7942,15.9062,208,7740.25,fracture_detected
7943,15.9082,208,112156,step
7943,15.9082,208,112156,fracture_detected
7944,15.9101,208,127643,step
7944,15.9101,208,127643,fracture_detected
7945,15.9121,208,48220.5,step
7945,15.9121,208,48220.5,fracture_detected
7946,15.9141,208,111692,step
7946,15.9141,208,111692,fracture_detected
7947,15.9161,208,56221.7,step
7947,15.9161,208,56221.7,fracture_detected
7948,15.9181,208,151719,step
7948,15.9181,208,151719,fracture_detected
7949,15.9201,208,80221.5,step
7949,15.9201,208,80221.5,fracture_detected
7950,15.9221,208,80241.5,step
7950,15.9221,208,80241.5,fracture_detected
7951,15.9241,208,8250.25,step
7951,15.9241,208,8250.25,fracture_detected
7952,15.9261,208,40261.2,step
7952,15.9261,208,40261.2,fracture_detected
7953,15.9281,208,87780.7,step
7953,15.9281,208,87780.7,fracture_detected
7954,15.93,208,39917,step
7954,15.93,208,39917,fracture_detected
7955,15.932,208,16259.5,step
7955,15.932,208,16259.5,fracture_detected
7956,15.934,208,40630.5,step
7956,15.934,208,40630.5,fracture_detected
7957,15.936,208,32121.3,step
7957,15.936,208,32121.3,fracture_detected
7958,15.938,208,23424.5,step
7958,15.938,208,23424.5,fracture_detected
7959,15.94,208,55815.7,step
7959,15.94,208,55815.7,fracture_detected
7960,15.942,208,63840,step
7960,15.942,208,63840,fracture_detected
7961,15.944,208,152448,step
7961,15.944,208,152448,fracture_detected
7962,15.946,208,15771.5,step
7962,15.946,208,15771.5,fracture_detected
7963,15.948,208,8264.25,step
7963,15.948,208,8264.25,fracture_detected
7964,15.9499,208,80394.5,step
7964,15.9499,208,80394.5,fracture_detected
7965,15.9519,208,127982,step
7965,15.9519,208,127982,fracture_detected
7966,15.9539,208,168587,step
7966,15.9539,208,168587,fracture_detected
7967,15.9559,208,184130,step
7967,15.9559,208,184130,fracture_detected
7968,15.9579,208,244,step
7968,15.9579,208,244,fracture_detected
7969,15.9599,208,63910,step
7969,15.9599,208,63910,fracture_detected
7970,15.9619,208,96007,step
7970,15.9619,208,96007,fracture_detected
7971,15.9639,208,345138,step
7971,15.9639,208,345138,fracture_detected
7972,15.9659,208,120067,step
7972,15.9659,208,120067,fracture_detected
7973,15.9679,208,7771.25,step
7973,15.9679,208,7771.25,fracture_detected
7974,15.9698,208,7773.25,step
7974,15.9698,208,7773.25,fracture_detected
7975,15.9718,208,144204,step
7975,15.9718,208,144204,fracture_detected
7976,15.9738,208,80494.5,step
7976,15.9738,208,80494.5,fracture_detected
7977,15.9758,208,176841,step
7977,15.9758,208,176841,fracture_detected
7978,15.9778,208,71990.2,step
7978,15.9778,208,71990.2,fracture_detected
7979,15.9798,208,264710,step
7979,15.9798,208,264710,fracture_detected
7980,15.9818,208,200978,step
7980,15.9818,208,200978,fracture_detected
7981,15.9838,208,128747,step
7981,15.9838,208,128747,fracture_detected
7982,15.9858,208,192511,step
7982,15.9858,208,192511,fracture_detected
7983,15.9878,208,112704,step
7983,15.9878,208,112704,fracture_detected
7984,15.9897,208,144521,step
7984,15.9897,208,144521,fracture_detected
7985,15.9917,208,127945,step
7985,15.9917,208,127945,fracture_detected
7986,15.9937,208,15817.5,step
7986,15.9937,208,15817.5,fracture_detected
7987,15.9957,208,64045,step
7987,15.9957,208,64045,fracture_detected
7988,15.9977,208,80137.5,step
7988,15.9977,208,80137.5,fracture_detected
7989,15.9997,208,209255,step
7989,15.9997,208,209255,fracture_detected
7990,16.0017,208,15819.5,step
7990,16.0017,208,15819.5,fracture_detected
7991,16.0037,208,259,step
7991,16.0037,208,259,fracture_detected
7992,16.0057,208,16343.5,step
7992,16.0057,208,16343.5,fracture_detected
7993,16.0077,208,144517,step
7993,16.0077,208,144517,fracture_detected
7994,16.0097,208,23889.7,step
7994,16.0097,208,23889.7,fracture_detected
7995,16.0116,208,40466.2,step
7995,16.0116,208,40466.2,fracture_detected
7996,16.0136,208,32430,step
7996,16.0136,208,32430,fracture_detected
7997,16.0156,208,144601,step
7997,16.0156,208,144601,fracture_detected
7998,16.0176,208,193389,step
7998,16.0176,208,193389,fracture_detected
7999,16.0196,208,16191.8,step
7999,16.0196,208,16191.8,fracture_detected
8000,16.0216,208,224806,step
8000,16.0216,208,224806,fracture_detected
8001,16.0236,208,40481.2,step
8001,16.0236,208,40481.2,fracture_detected
8002,16.0256,208,177379,step
8002,16.0256,208,177379,fracture_detected
8003,16.0276,208,217186,step
